STATE_NAME_2011,SSC_NAME_2011,POA_CODE_2011,"POA_NAME_2011 (contains notes, see bottom)"
New South Wales,Paxton,2325,2325
New South Wales,Black Hill (NSW),2323,2323
New South Wales,Elrington,2325,2325
New South Wales,Mount Vincent,2323,2323
New South Wales,Quorrobolong,2325,2325
New South Wales,Mount View,2325,2325
New South Wales,Congewai,2325,2325
New South Wales,Wollombi,2325,2325
New South Wales,Laguna,2325,2325
New South Wales,Clarence Town,2321,2321
New South Wales,Dungog,2420,2420
New South Wales,Paterson (NSW),2421,2421
New South Wales,Martins Creek,2420,2420
New South Wales,Torryburn (Dungog - NSW),2421,2421
New South Wales,Gresford,2311,2311
New South Wales,Fosterton,2420,2420
New South Wales,Allynbrook,2311,2311
New South Wales,Bandon Grove,2420,2420
New South Wales,Bendolba,2420,2420
New South Wales,Alison (Dungog - NSW),2420,2420
New South Wales,Wallarobba,2420,2420
New South Wales,East Gresford,2311,2311
New South Wales,Glen William,2321,2321
New South Wales,Brookfield (NSW),2420,2420
New South Wales,Vacy,2421,2421
New South Wales,Abermain,2326,2326
New South Wales,Weston (NSW),2326,2326
New South Wales,Kurri Kurri,2327,2327
New South Wales,Stanford Merthyr,2327,2327
New South Wales,Pelaw Main,2327,2327
New South Wales,Heddon Greta,2321,2321
New South Wales,Neath,2326,2326
New South Wales,Cliftleigh,2321,2321
New South Wales,Sawyers Gully,2326,2326
New South Wales,Hunterview,2330,2330
New South Wales,Singleton (NSW),2330,2330
New South Wales,Whittingham,2330,2330
New South Wales,Glenridding,2330,2330
New South Wales,Wattle Ponds,2330,2330
New South Wales,Singleton Heights,2330,2330
New South Wales,Redbournberry,2330,2330
New South Wales,McDougalls Hill,2330,2330
New South Wales,Darlington (Singleton - NSW),2330,2330
New South Wales,Broke (NSW),2330,2330
New South Wales,Mount Thorley,2330,2330
New South Wales,Putty,2330,2330
New South Wales,Bulga (NSW),2330,2330
New South Wales,Jerrys Plains,2330,2330
New South Wales,Maison Dieu,2330,2330
New South Wales,Camberwell (NSW),2330,2330
New South Wales,Bridgman,2330,2330
New South Wales,Mount Olive (Singleton - NSW),2330,2330
New South Wales,Reedy Creek (NSW),2330,2330
New South Wales,Sedgefield,2330,2330
New South Wales,Mitchells Flat,2330,2330
New South Wales,Lambs Valley (Singleton - NSW),2335,2335
New South Wales,Glendon Brook,2330,2330
New South Wales,Maitland (NSW),2320,2320
New South Wales,South Maitland,2320,2320
New South Wales,Gillieston Heights,2321,2321
New South Wales,Louth Park,2320,2320
New South Wales,Horseshoe Bend,2320,2320
New South Wales,East Maitland,2323,2323
New South Wales,Metford,2323,2323
New South Wales,Tenambit,2323,2323
New South Wales,Raworth,2321,2321
New South Wales,Ashtonfield,2323,2323
New South Wales,Morpeth,2321,2321
New South Wales,Pitnacree,2323,2323
New South Wales,Largs,2320,2320
New South Wales,Bolwarra Heights,2320,2320
New South Wales,Lorn,2320,2320
New South Wales,Bolwarra (NSW),2320,2320
New South Wales,Mindaribba,2320,2320
New South Wales,Rutherford,2320,2320
New South Wales,Oakhampton,2320,2320
New South Wales,Aberglasslyn,2320,2320
New South Wales,Luskintyre,2321,2321
New South Wales,Rosebrook (NSW),2320,2320
New South Wales,Lochinvar,2321,2321
New South Wales,Telarah,2320,2320
New South Wales,Farley,2320,2320
New South Wales,Bishops Bridge,2326,2326
New South Wales,Windella,2320,2320
New South Wales,Thornton (NSW),2322,2322
New South Wales,Chisholm (NSW),2322,2322
New South Wales,Millers Forest,2324,2324
New South Wales,Duckenfield,2321,2321
New South Wales,Anna Bay,2316,2316
New South Wales,Boat Harbour (Port Stephens - NSW),2316,2316
New South Wales,Bobs Farm,2316,2316
New South Wales,One Mile (NSW),2316,2316
New South Wales,Fishermans Bay,2316,2316
New South Wales,Lemon Tree Passage,2319,2319
New South Wales,Tanilba Bay,2319,2319
New South Wales,Mallabula,2319,2319
New South Wales,Salamander Bay,2317,2317
New South Wales,Soldiers Point,2317,2317
New South Wales,Taylors Beach (NSW),2316,2316
New South Wales,Nelson Bay (NSW),2315,2315
New South Wales,Fingal Bay,2315,2315
New South Wales,Corlette,2315,2315
New South Wales,Shoal Bay (NSW),2315,2315
New South Wales,Raymond Terrace,2324,2324
New South Wales,Tomago,2322,2322
New South Wales,Heatherbrae,2324,2324
New South Wales,Eagleton,2324,2324
New South Wales,Ferodale,2318,2318
New South Wales,Duns Creek,2321,2321
New South Wales,Seaham,2324,2324
New South Wales,Wallalong,2320,2320
New South Wales,Brandy Hill,2324,2324
New South Wales,Hinton,2321,2321
New South Wales,Woodville (NSW),2321,2321
New South Wales,East Seaham,2324,2324
New South Wales,Glen Oak,2320,2320
New South Wales,Nelsons Plains,2324,2324
New South Wales,Osterley (NSW),2324,2324
New South Wales,Tea Gardens,2324,2324
New South Wales,Bundabah,2324,2324
New South Wales,Hawks Nest,2324,2324
New South Wales,Pindimar,2324,2324
New South Wales,North Arm Cove,2324,2324
New South Wales,Unclassified (NSW),2324,2324
New South Wales,Karuah,2324,2324
New South Wales,Medowie,2318,2318
New South Wales,Salt Ash,2318,2318
New South Wales,Williamtown,2314,2314
New South Wales,Swan Bay (Port Stephens - NSW),2318,2318
New South Wales,Williamtown,2318,2318
New South Wales,Muswellbrook,2333,2333
New South Wales,Denman,2328,2328
New South Wales,Jerrys Plains,2328,2328
New South Wales,Giants Creek,2333,2333
New South Wales,Martindale,2328,2328
New South Wales,Castle Rock,2333,2333
New South Wales,Sandy Hollow,2333,2333
New South Wales,Muscle Creek,2333,2333
New South Wales,Scone,2337,2337
New South Wales,Middle Brook,2337,2337
New South Wales,Aberdeen (NSW),2336,2336
New South Wales,Segenhoe,2337,2337
New South Wales,Rouchel,2336,2336
New South Wales,Blandford,2338,2338
New South Wales,Wingen,2337,2337
New South Wales,Parkville (NSW),2337,2337
New South Wales,Gundy,2337,2337
New South Wales,Moonan Flat,2337,2337
New South Wales,Glenrock (NSW),2338,2338
New South Wales,Merriwa (NSW),2329,2329
New South Wales,Cassilis (NSW),2329,2329
New South Wales,Bunnan,2337,2337
New South Wales,Moobi,2337,2337
New South Wales,Murrurundi,2338,2338
New South Wales,Warrawong,2502,2502
New South Wales,Berkeley,2506,2506
New South Wales,Lake Heights,2502,2502
New South Wales,Port Kembla,2505,2505
New South Wales,Kembla Grange,2526,2526
New South Wales,Primbee,2502,2502
New South Wales,Cringila,2502,2502
New South Wales,Windang,2528,2528
New South Wales,Cringila,2506,2506
New South Wales,Dapto,2530,2530
New South Wales,Koonawarra,2530,2530
New South Wales,Penrose (Wollongong - NSW),2530,2530
New South Wales,Marshall Mount,2530,2530
New South Wales,Haywards Bay,2530,2530
New South Wales,Kanahooka,2530,2530
New South Wales,Brownsville,2530,2530
New South Wales,Horsley,2530,2530
New South Wales,Wongawilli,2530,2530
New South Wales,Coniston,2505,2505
New South Wales,Kembla Heights,2526,2526
New South Wales,Cordeaux Heights,2526,2526
New South Wales,Farmborough Heights,2526,2526
New South Wales,Unanderra,2526,2526
New South Wales,Mount Kembla,2526,2526
New South Wales,Maddens Plains,2574,2574
New South Wales,Albion Park,2527,2527
New South Wales,Calderwood,2527,2527
New South Wales,Yellow Rock (Shellharbour - NSW),2527,2527
New South Wales,Tullimbar,2527,2527
New South Wales,Albion Park Rail,2527,2527
New South Wales,Kiama,2533,2533
New South Wales,Kiama Heights,2533,2533
New South Wales,Bombo,2533,2533
New South Wales,Kiama Downs,2533,2533
New South Wales,Minnamurra,2533,2533
New South Wales,Gerringong,2534,2534
New South Wales,Jamberoo,2533,2533
New South Wales,Werri Beach,2534,2534
New South Wales,Gerroa,2534,2534
New South Wales,Curramore (NSW),2533,2533
New South Wales,Jerrara,2533,2533
New South Wales,Foxground,2534,2534
New South Wales,Flinders (NSW),2529,2529
New South Wales,Shellharbour,2529,2529
New South Wales,Shell Cove,2529,2529
New South Wales,Barrack Point,2528,2528
New South Wales,Dunmore (NSW),2529,2529
New South Wales,Oak Flats,2529,2529
New South Wales,Blackbutt (NSW),2529,2529
New South Wales,Shellharbour City Centre,2529,2529
New South Wales,Warilla,2528,2528
New South Wales,Lake Illawarra,2528,2528
New South Wales,Barrack Heights,2528,2528
New South Wales,Mount Warrigal,2528,2528
New South Wales,Fairy Meadow,2519,2519
New South Wales,Balgownie,2519,2519
New South Wales,Gwynneville,2500,2500
New South Wales,Mount Ousley,2519,2519
New South Wales,Mount Pleasant (NSW),2519,2519
New South Wales,Tarrawanna,2518,2518
New South Wales,North Wollongong,2519,2519
New South Wales,Towradgi,2518,2518
New South Wales,Fernhill,2519,2519
New South Wales,Corrimal,2518,2518
New South Wales,East Corrimal,2518,2518
New South Wales,Bellambi,2518,2518
New South Wales,West Wollongong,2500,2500
New South Wales,Keiraville,2500,2500
New South Wales,Figtree,2525,2525
New South Wales,Mount Keira,2500,2500
New South Wales,Helensburgh,2508,2508
New South Wales,Otford,2508,2508
New South Wales,Stanwell Park,2508,2508
New South Wales,Darkes Forest,2508,2508
New South Wales,Lilyvale (NSW),2508,2508
New South Wales,Stanwell Tops,2508,2508
New South Wales,Thirroul,2515,2515
New South Wales,Austinmer,2515,2515
New South Wales,Coledale,2515,2515
New South Wales,Wombarra,2515,2515
New South Wales,Scarborough (NSW),2515,2515
New South Wales,Coalcliff,2508,2508
New South Wales,Wollongong,2500,2500
New South Wales,Mangerton,2500,2500
New South Wales,Coniston,2500,2500
New South Wales,North Wollongong,2500,2500
New South Wales,Mount Saint Thomas,2500,2500
New South Wales,Woonona,2517,2517
New South Wales,Russell Vale,2517,2517
New South Wales,Bulli,2516,2516
New South Wales,Bulahdelah,2423,2423
New South Wales,Wards River,2422,2422
New South Wales,Stroud Road,2415,2415
New South Wales,Stroud,2425,2425
New South Wales,Nerong,2423,2423
New South Wales,Allworth,2425,2425
New South Wales,Boolambayte,2423,2423
New South Wales,Markwell,2423,2423
New South Wales,Booral (NSW),2425,2425
New South Wales,Violet Hill,2423,2423
New South Wales,Limeburners Creek (Great Lakes - NSW),2324,2324
New South Wales,Forster (NSW),2428,2428
New South Wales,Green Point (Great Lakes - NSW),2428,2428
New South Wales,Darawank,2428,2428
New South Wales,Tarbuck Bay,2428,2428
New South Wales,Nabiac,2312,2312
New South Wales,Failford,2430,2430
New South Wales,Coomba Park,2428,2428
New South Wales,Smiths Lake,2428,2428
New South Wales,Bungwahl,2423,2423
New South Wales,Whoota,2428,2428
New South Wales,Wootton,2423,2423
New South Wales,Coolongolook,2423,2423
New South Wales,Coomba Bay,2428,2428
New South Wales,Elizabeth Beach,2428,2428
New South Wales,Boomerang Beach,2428,2428
New South Wales,Tuncurry,2428,2428
New South Wales,South Kempsey,2440,2440
New South Wales,West Kempsey,2440,2440
New South Wales,Frederickton,2440,2440
New South Wales,Aldavilla,2440,2440
New South Wales,Euroka,2440,2440
New South Wales,Dondingalong,2440,2440
New South Wales,Greenhill (NSW),2440,2440
New South Wales,East Kempsey,2440,2440
New South Wales,Verges Creek,2440,2440
New South Wales,Yarravel,2440,2440
New South Wales,Kempsey,2440,2440
New South Wales,Burnt Bridge,2440,2440
New South Wales,Stuarts Point,2441,2441
New South Wales,Yarrahapinni,2441,2441
New South Wales,Hat Head,2440,2440
New South Wales,Kinchela,2440,2440
New South Wales,Smithtown,2440,2440
New South Wales,Mooneba,2440,2440
New South Wales,Willawarrin,2440,2440
New South Wales,Temagog,2440,2440
New South Wales,Hickeys Creek,2440,2440
New South Wales,Gladstone (NSW),2440,2440
New South Wales,Belmore River,2440,2440
New South Wales,Crescent Head,2440,2440
New South Wales,Fishermans Reach,2441,2441
New South Wales,Clybucca,2440,2440
New South Wales,Collombatti,2440,2440
New South Wales,Kundabung,2441,2441
New South Wales,Sherwood (Kempsey - NSW),2440,2440
New South Wales,Wittitrin,2440,2440
New South Wales,Bellbrook,2440,2440
New South Wales,Macksville,2447,2447
New South Wales,North Macksville,2447,2447
New South Wales,Way Way,2447,2447
New South Wales,Scotts Head,2447,2447
New South Wales,Gumma,2447,2447
New South Wales,Nambucca Heads,2448,2448
New South Wales,Hyland Park,2448,2448
New South Wales,Bowraville,2449,2449
New South Wales,Valla Beach,2448,2448
New South Wales,South Arm (Nambucca - NSW),2449,2449
New South Wales,Valla,2448,2448
New South Wales,Newee Creek,2447,2447
New South Wales,Congarinni North,2447,2447
New South Wales,Congarinni,2447,2447
New South Wales,Warrell Creek,2447,2447
New South Wales,Eungai Creek,2441,2441
New South Wales,Eungai Rail,2441,2441
New South Wales,Allgomera,2441,2441
New South Wales,Yarranbella,2447,2447
New South Wales,Taylors Arm,2447,2447
New South Wales,Argents Hill,2449,2449
New South Wales,Missabotti,2449,2449
New South Wales,Tewinga,2449,2449
New South Wales,South West Rocks,2431,2431
New South Wales,Arakoon,2431,2431
New South Wales,Jerseyville,2431,2431
New South Wales,Lord Howe Island,2898,2898
New South Wales,Lake Cathie,2445,2445
New South Wales,Bonny Hills,2445,2445
New South Wales,North Haven (NSW),2443,2443
New South Wales,Kendall,2439,2439
New South Wales,West Haven,2443,2443
New South Wales,Laurieton,2443,2443
New South Wales,Herons Creek,2443,2443
New South Wales,Logans Crossing,2439,2439
New South Wales,Kew (NSW),2439,2439
New South Wales,Lorne (NSW),2439,2439
New South Wales,Lakewood (NSW),2443,2443
New South Wales,Dunbogan,2443,2443
New South Wales,North Brother,2443,2443
New South Wales,Grants Beach,2445,2445
New South Wales,Jolly Nose,2443,2443
New South Wales,Camden Head,2443,2443
New South Wales,Port Macquarie,2444,2444
New South Wales,Fernbank Creek,2444,2444
New South Wales,Thrumster,2444,2444
New South Wales,North Shore (NSW),2444,2444
New South Wales,Riverside (NSW),2444,2444
New South Wales,Telegraph Point,2441,2441
New South Wales,Blackmans Point,2444,2444
New South Wales,Cooperabung,2441,2441
New South Wales,Upper Rollands Plains,2441,2441
New South Wales,Pembrooke,2446,2446
New South Wales,Frazers Creek,2446,2446
New South Wales,Bellangry,2446,2446
New South Wales,Lower Pappinbarra,2446,2446
New South Wales,Kindee,2446,2446
New South Wales,Long Flat (NSW),2446,2446
New South Wales,Byabarra,2446,2446
New South Wales,Ellenborough,2446,2446
New South Wales,Comboyne,2429,2429
New South Wales,Wauchope,2446,2446
New South Wales,Rosewood (Port Macquarie-Hastings - NSW),2446,2446
New South Wales,Beechwood,2446,2446
New South Wales,Redbank (NSW),2446,2446
New South Wales,Lake Innes,2446,2446
New South Wales,Crosslands,2446,2446
New South Wales,King Creek,2446,2446
New South Wales,Sancrox,2446,2446
New South Wales,Gloucester,2422,2422
New South Wales,Craven,2422,2422
New South Wales,Faulkland,2422,2422
New South Wales,Waukivory,2422,2422
New South Wales,Bundook,2422,2422
New South Wales,Barrington (NSW),2422,2422
New South Wales,Bowman,2422,2422
New South Wales,Diamond Beach,2430,2430
New South Wales,Manning Point,2430,2430
New South Wales,Mitchells Island,2430,2430
New South Wales,Oxley Island,2430,2430
New South Wales,Old Bar,2430,2430
New South Wales,Black Head,2430,2430
New South Wales,Red Head,2430,2430
New South Wales,Rainbow Flat,2430,2430
New South Wales,Hallidays Point,2430,2430
New South Wales,Koorainghat,2430,2430
New South Wales,Wallabi Point,2430,2430
New South Wales,Tallwoods Village,2430,2430
New South Wales,Taree,2430,2430
New South Wales,Cundletown,2430,2430
New South Wales,Purfleet,2430,2430
New South Wales,Taree South,2430,2430
New South Wales,Pampoolah,2430,2430
New South Wales,Glenthorne,2430,2430
New South Wales,Tinonee,2430,2430
New South Wales,Dumaresq Island,2430,2430
New South Wales,Harrington,2427,2427
New South Wales,Caffreys Flat,2424,2424
New South Wales,Coopernook,2426,2426
New South Wales,Crowdy Head,2427,2427
New South Wales,Crowdy Bay National Park,2443,2443
New South Wales,Moto,2430,2430
New South Wales,Lansdowne Forest,2430,2430
New South Wales,Moorland (NSW),2443,2443
New South Wales,Johns River,2443,2443
New South Wales,Hannam Vale,2443,2443
New South Wales,Upper Lansdowne,2430,2430
New South Wales,Lansdowne (Greater Taree - NSW),2430,2430
New South Wales,Kundle Kundle,2430,2430
New South Wales,Yarratt Forest,2429,2429
New South Wales,Killabakh,2429,2429
New South Wales,Cedar Party,2429,2429
New South Wales,Marlee,2429,2429
New South Wales,Elands,2429,2429
New South Wales,Wherrol Flat,2429,2429
New South Wales,Mount George (NSW),2424,2424
New South Wales,Killawarra (NSW),2429,2429
New South Wales,Burrell Creek,2429,2429
New South Wales,Bootawa,2430,2430
New South Wales,Hillville,2430,2430
New South Wales,Kimbriki,2429,2429
New South Wales,Belbora,2422,2422
New South Wales,Krambach,2429,2429
New South Wales,Dyers Crossing,2429,2429
New South Wales,Firefly,2429,2429
New South Wales,Possum Brush,2430,2430
New South Wales,Coralville,2443,2443
New South Wales,Wingham,2429,2429
New South Wales,Thurgoona,2640,2640
New South Wales,East Albury,2640,2640
New South Wales,Wirlinga,2640,2640
New South Wales,Hamilton Valley,2641,2641
New South Wales,Glenroy (Albury - NSW),2640,2640
New South Wales,North Albury,2640,2640
New South Wales,Albury,2640,2640
New South Wales,South Albury,2640,2640
New South Wales,West Albury,2640,2640
New South Wales,Splitters Creek,2640,2640
New South Wales,Jindera,2642,2642
New South Wales,Holbrook,2644,2644
New South Wales,Table Top,2640,2640
New South Wales,Woomargama,2644,2644
New South Wales,Little Billabong,2644,2644
New South Wales,Gerogery,2642,2642
New South Wales,Brocklesby,2642,2642
New South Wales,Walla Walla,2659,2659
New South Wales,Burrumbuttock,2642,2642
New South Wales,Walbundrie,2642,2642
New South Wales,Cookardinia,2660,2660
New South Wales,Culcairn,2660,2660
New South Wales,Henty (NSW),2658,2658
New South Wales,Mullengandra,2644,2644
New South Wales,Bungowannah,2640,2640
New South Wales,Springdale Heights,2641,2641
New South Wales,Lavington,2641,2641
New South Wales,Hay (NSW),2711,2711
New South Wales,Hay South,2711,2711
New South Wales,Booligal,2711,2711
New South Wales,Gol Gol,2738,2738
New South Wales,Gol Gol,2739,2739
New South Wales,Wentworth (NSW),2648,2648
New South Wales,Buronga,2739,2739
